gameSlug,videoSrc,imgSrc,url,name,score,type
crashyio,https://videos.crazygames.com/crashyio.mp4,"https://images.crazygames.com/crashyio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/crashyio,"
Crashy.io ","
8.4 ",io
flaapio,https://videos.crazygames.com/flaapio.mp4,"https://images.crazygames.com/flaapio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/flaapio,"
Flaap.io ","
7.7 ",io
rusherio,https://videos.crazygames.com/rusherio.mp4,"https://images.crazygames.com/rusherio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/rusherio,"
Rusher.io ","
8.1 ",io
gauchio,https://videos.crazygames.com/gauchio.mp4,"https://images.crazygames.com/gauchiob.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/gauchio,"
Gauch.io ","
7.2 ",io
pumpup-hero,https://videos.crazygames.com/pumpup-hero.mp4,"https://images.crazygames.com/pumpuphero.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/pumpup-hero,"
PumpUp Hero! ","
8.3 ",io
grogg-io,https://videos.crazygames.com/grogg-io.mp4,"https://images.crazygames.com/groggio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/grogg-io,"
Grogg.io ","
8.2 ",io
spacewars-io,https://videos.crazygames.com/spacewars-io.mp4,"https://images.crazygames.com/spacewarsio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/spacewars-io,"
SpaceWars.io ","
8.2 ",io
unun-io,https://videos.crazygames.com/unun-io-1551090164640.mp4,"https://images.crazygames.com/games/unun-io/thumb-1551451414131.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/unun-io,"
UnUn.io ","
7.4 ",io
lazerdriveio,https://videos.crazygames.com/lazerdriveio-trimmed.mp4,"https://images.crazygames.com/lazerdriveio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/lazerdriveio,"
LazerDrive.io ","
7.1 ",io
luffyio,https://videos.crazygames.com/luffyio.mp4,"https://images.crazygames.com/luffyio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/luffyio,"
Luffy.io ","
7.0 ",io
gembrawlio,https://videos.crazygames.com/gembrawlio.mp4,"https://images.crazygames.com/gembrawlio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/gembrawlio,"
GemBrawl.io ","
7.2 ",io
blitzroyale-io,https://videos.crazygames.com/blitzroyale-iob.mp4,"https://images.crazygames.com/blitzroyaleio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/blitzroyale-io,"
BlitzRoyale.io ","
7.5 ",io
461-io,https://videos.crazygames.com/461-iof.mp4,"https://images.crazygames.com/461io.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/461-io,"
461.io ","
7.1 ",io
to-battle,https://videos.crazygames.com/to-battle-1546510763067.mp4,"https://images.crazygames.com/games/to-battle/thumb-1546511175844.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/to-battle,"
ToBattle.io (To Battle) ","
8.1 ",io
blob-io,https://videos.crazygames.com/blob-io/1/blob-io-thumbnail.mp4,"https://images.crazygames.com/games/blob-io/thumb-1556825689461.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/blob-io,"
Blob.io ","
9.1 ",io
hopzio,https://videos.crazygames.com/hopzio-trimmed.mp4,"https://images.crazygames.com/hopzio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/hopzio,"
Hopz.io ","
7.1 ",io
matchy-matchy,https://videos.crazygames.com/matchy-matchy.mp4,"https://images.crazygames.com/matchymatchy.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/matchy-matchy,"
Matchy Matchy ","
7.2 ",io
connect-4-io,https://videos.crazygames.com/connect-4-io.mp4,"https://images.crazygames.com/connect4io.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/connect-4-io,"
Connect 4 (.io) ","
7.2 ",io
shootersio,https://videos.crazygames.com/shootersio/1/shootersio-180x111.mp4,"https://images.crazygames.com/shootersio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/shootersio,"
Shooters.io ","
9.0 ",io
duplio,https://videos.crazygames.com/duplio.mp4,"https://images.crazygames.com/duplio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/duplio,"
Dupl.io  ","
7.6 ",io
wire-io,https://videos.crazygames.com/wire-io.mp4,"https://images.crazygames.com/wireio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/wire-io,"
Wire.io ","
7.4 ",io
classicsnakes-io,https://videos.crazygames.com/classicsnakes-io.mp4,"https://images.crazygames.com/classicsnakesio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/classicsnakes-io,"
ClassicSnakes.io ","
8.1 ",io
rollzio,https://videos.crazygames.com/rollzio.mp4,"https://images.crazygames.com/rollzio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/rollzio,"
RollZ.io ","
6.7 ",io
squarecraft-io,https://videos.crazygames.com/squarecraft-io.mp4,"https://images.crazygames.com/squarecraftio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/squarecraft-io,"
Squarecraft.io ","
7.1 ",io
killz-io,https://videos.crazygames.com/killz-io.mp4,"https://images.crazygames.com/killzio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/killz-io,"
Killz.io ","
7.2 ",io
snake-blast,https://videos.crazygames.com/snake-blast-trimmed.mp4,"https://images.crazygames.com/snakeblast.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/snake-blast,"
Snake Blast ","
7.4 ",io
pixelcanvasio,https://videos.crazygames.com/pixelcanvasio.mp4,"https://images.crazygames.com/pixelcanvasio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/pixelcanvasio,"
PixelCanvas.io ","
6.6 ",io
warpixio,https://videos.crazygames.com/warpixio.mp4,"https://images.crazygames.com/warpixio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/warpixio,"
WarPix.io ","
7.8 ",io
carfight-io,https://videos.crazygames.com/carfight-io/2/carfight-io-thumbnail.mp4,"https://images.crazygames.com/games/carfight-io/thumb-1557389364575.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/carfight-io,"
CarFight.io ","
9.1 ",io
snakeis-mlg-edition,https://videos.crazygames.com/snakeis-mlg-edition.mp4,"https://images.crazygames.com/snakeismlgedition.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/snakeis-mlg-edition,"
Snake.is MLG Edition ","
9.5 ",io
robobattle,https://videos.crazygames.com/robobattle.mp4,"https://images.crazygames.com/robobattle.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/robobattle,"
RoboBattle ","
6.7 ",io
xpilotio,https://videos.crazygames.com/xpilotio-trimmed.mp4,"https://images.crazygames.com/xpilotio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/xpilotio,"
XPilot.io ","
6.7 ",io
scribbleparty,https://videos.crazygames.com/scribbleparty.mp4,"https://images.crazygames.com/scribbleparty.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/scribbleparty,"
Scribble Party ","
7.0 ",io
batland-io,https://videos.crazygames.com/batland-io.mp4,"https://images.crazygames.com/batlandio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/batland-io,"
Batland.io ","
6.8 ",io
racegameio,https://videos.crazygames.com/racegameio-trimmed.mp4,"https://images.crazygames.com/racegameio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/racegameio,"
Racegame.io ","
7.7 ",io
skyfightio,https://videos.crazygames.com/skyfightio.mp4,"https://images.crazygames.com/skyfightio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/skyfightio,"
SkyFight.io ","
7.7 ",io
carjack-io,https://videos.crazygames.com/carjack-iob.mp4,"https://images.crazygames.com/carjackio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/carjack-io,"
CarJack.io ","
8.1 ",io
spacegolfio,https://videos.crazygames.com/spacegolfio.mp4,"https://images.crazygames.com/spacegolfio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/spacegolfio,"
SpaceGolf.io ","
5.9 ",io
uncolored-dungeon,https://videos.crazygames.com/uncolored-dungeon.mp4,"https://images.crazygames.com/uncolored-dungeon.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/uncolored-dungeon,"
Uncolored Dungeon ","
6.3 ",io
xocaroio,https://videos.crazygames.com/xocaroio.mp4,"https://images.crazygames.com/xocaroio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/xocaroio,"
XoCaro.io ","
6.1 ",io
sl4shio,https://videos.crazygames.com/sl4shio-trimmed.mp4,"https://images.crazygames.com/sl4shio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/sl4shio,"
Sl4sh.io ","
7.6 ",io
diepio,https://videos.crazygames.com/diepio-trimmed.mp4,"https://images.crazygames.com/diepio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/diepio,"
Diep.io ","
8.7 ",io
facepunchio,https://videos.crazygames.com/facepunchio/1/facepunchio-180x111.mp4,"https://images.crazygames.com/facepunchio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/facepunchio,"
Facepunch.io ","
9.0 ",io
muneraio,https://videos.crazygames.com/muneraio.mp4,"https://images.crazygames.com/muneraio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/muneraio,"
Munera.io ","
5.7 ",io
nitrodriftio,https://videos.crazygames.com/nitrodriftio.mp4,"https://images.crazygames.com/nitrodriftio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/nitrodriftio,"
NitroDrift.io ","
8.1 ",io
4p1w-io,https://videos.crazygames.com/4p1w-io/1/4p1w-io-thumbnail.mp4,"https://images.crazygames.com/games/4p1w-io/thumb-1559364132248.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/4p1w-io,"
4p1w.io (4 Pics 1 Word) ","
5.5 ",io
supersnakeio,https://videos.crazygames.com/supersnakeio-trimmed.mp4,"https://images.crazygames.com/supersnakeio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/supersnakeio,"
SuperSnake.io ","
8.4 ",io
shooterio,https://videos.crazygames.com/shooterio-trimmed.mp4,"https://images.crazygames.com/shooterio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/shooterio,"
Shooters.io ","
8.4 ",io
paintthemap-io,https://videos.crazygames.com/paintthemap-io.mp4,"https://images.crazygames.com/paintthemapio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/paintthemap-io,"
PaintTheMap.io ","
5.6 ",io
drift-team,https://videos.crazygames.com/drift-team/1/drift-team-180x111.mp4,"https://images.crazygames.com/games/drift-team/thumb-1557136353964.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/drift-team,"
Drift Team ","
7.9 ",io
snakes-3d,https://videos.crazygames.com/snakes-3d-trimmed.mp4,"https://images.crazygames.com/snakes3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/snakes-3d,"
Snakes 3D ","
8.1 ",io
snakeis,https://videos.crazygames.com/snakeis-trimmed.mp4,"https://images.crazygames.com/snakeis.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/snakeis,"
Snake.is ","
9.0 ",io
agario-3d,https://videos.crazygames.com/agario-3d-trimmed.mp4,"https://images.crazygames.com/agario3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/agario-3d,"
Agario 3D ","
8.9 ",io
yorgio,https://videos.crazygames.com/yorgio/1/yorgio-180x111.mp4,"https://images.crazygames.com/yorgio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/yorgio,"
YORG.io ","
8.0 ",io
brofistio,https://videos.crazygames.com/null,,http://www.crazygames.com/game/brofistio,"
Brofist.io ","
8.6 ",io
germsio,https://videos.crazygames.com/germsio-trimmed.mp4,"https://images.crazygames.com/germsio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/germsio,"
Germs.io ","
8.5 ",io
paper-battle,https://videos.crazygames.com/paper-battle.mp4,"https://images.crazygames.com/paperbattle.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/paper-battle,"
Paper Battle ","
8.3 ",io
cursors-io,https://videos.crazygames.com/cursors-io.mp4,"https://images.crazygames.com/cursorsio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/cursors-io,"
Cursors.io ","
8.6 ",io
arras-io,https://videos.crazygames.com/arras-iob.mp4,"https://images.crazygames.com/arrasio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/arras-io,"
Arras.io ","
8.8 ",io
pixelplanet,https://videos.crazygames.com/pixelplanet/2/pixelplanet-180x111.mp4,"https://images.crazygames.com/games/pixelplanet/thumb-1554310591960.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/pixelplanet,"
Pixel Planet (.io) ","
8.1 ",io
swarmation,https://videos.crazygames.com/swarmation-trimmed.mp4,"https://images.crazygames.com/swarmation.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/swarmation,"
Swarmation ","
4.2 ",io
dynast-io,https://videos.crazygames.com/dynast-io/1/dynast-io-180x111.mp4,"https://images.crazygames.com/dynastiob.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dynast-io,"
Dynast.io ","
9.0 ",io
kladio,https://videos.crazygames.com/kladio-trimmed.mp4,"https://images.crazygames.com/kladio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/kladio,"
Klad.io ","
8.5 ",io
goeatbombio,https://videos.crazygames.com/goeatbombio.mp4,"https://images.crazygames.com/goeatbombiob.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/goeatbombio,"
Go Eat Bomb (.io) ","
8.4 ",io
vanario,https://videos.crazygames.com/vanario-trimmed.mp4,"https://images.crazygames.com/vanario.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/vanario,"
Vanario ","
8.2 ",io
tile-risers,https://videos.crazygames.com/tile-risers-trimmed.mp4,"https://images.crazygames.com/tilerisers.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/tile-risers,"
Tile Risers ","
8.1 ",io
airmash,https://videos.crazygames.com/airmash.mp4,"https://images.crazygames.com/airmash.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/airmash,"
Airmash (Airma.sh) ","
8.4 ",io
spacesymbolsio,https://videos.crazygames.com/spacesymbolsio.mp4,"https://images.crazygames.com/spacesymbolsio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/spacesymbolsio,"
SpaceSymbols.io ","
7.4 ",io
jumpario,https://videos.crazygames.com/null,,http://www.crazygames.com/game/jumpario,"
Jumpar.io ","
7.4 ",io
biters-io,https://videos.crazygames.com/biters-io.mp4,"https://images.crazygames.com/bitersio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/biters-io,"
Biters.io ","
8.6 ",io
slimes-io,https://videos.crazygames.com/slimes-io.mp4,"https://images.crazygames.com/slimesio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/slimes-io,"
Slimes.io ","
8.7 ",io
paper-io-2-online,https://videos.crazygames.com/paper-io-2-online/1/paper-io-2-online-180x111.mp4,"https://images.crazygames.com/games/paper-io-2-online/thumb-1558517828951.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/paper-io-2-online,"
Paper.io 2 Online ","
9.1 ",io
russianroulette-io,https://videos.crazygames.com/russianroulette-io.mp4,"https://images.crazygames.com/russianrouletteio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/russianroulette-io,"
RussianRoulette.io ","
7.4 ",io
snowfightio,https://videos.crazygames.com/null,,https://www.crazygames.com/game/snowfightio,"
Snowfight.io ","
8.7 ",io
monwar-io,https://videos.crazygames.com/null,,https://www.crazygames.com/game/monwar-io,"
MonWar.io ","
8.6 ",io
battlio,https://videos.crazygames.com/null,,https://www.crazygames.com/game/battlio,"
Battl.io ","
8.4 ",io
raftz-online,https://videos.crazygames.com/null,,https://www.crazygames.com/game/raftz-online,"
Raftz.online ","
8.0 ",io
raaaaftio,https://videos.crazygames.com/null,,http://www.crazygames.com/game/raaaaftio,"
Raaaaft.io (Raft) ","
8.6 ",io
mage-war-mwar-io,https://videos.crazygames.com/null,,https://www.crazygames.com/game/mage-war-mwar-io,"
Mage War (mwar.io) ","
8.2 ",io
capmanio,https://videos.crazygames.com/null,,https://www.crazygames.com/game/capmanio,"
Capman.io  ","
8.6 ",io
manormonsterio,https://videos.crazygames.com/null,,https://www.crazygames.com/game/manormonsterio,"
ManOrMonster.io ","
8.5 ",io
wildsio,https://videos.crazygames.com/null,,https://www.crazygames.com/game/wildsio,"
Wilds.io ","
8.0 ",io
waterguns-io,https://videos.crazygames.com/null,,https://www.crazygames.com/game/waterguns-io,"
Waterguns.io ","
8.9 ",io
starbomba,https://videos.crazygames.com/null,,http://www.crazygames.com/game/starbomba,"
STARBOMBA ","
7.5 ",io
alisio,https://videos.crazygames.com/null,,https://www.crazygames.com/game/alisio,"
Alis.io ","
8.8 ",io
foesio,https://videos.crazygames.com/null,,https://www.crazygames.com/game/foesio,"
Foes.io ","
8.8 ",io
brutesio,https://videos.crazygames.com/null,,https://www.crazygames.com/game/brutesio,"
Brutes.io ","
8.5 ",io
blockorio,https://videos.crazygames.com/blockorio-trimmed.mp4,"https://images.crazygames.com/blockorio.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/blockorio,"
Blockor.io ","
8.5 ",io
moomoo2-io,https://videos.crazygames.com/null,,http://www.crazygames.com/game/moomoo2-io,"
MooMoo2.io ","
8.0 ",io
amazing-strange-rope-police-vice-spider,https://videos.crazygames.com/amazing-strange-rope-police-vice-spider/1/amazing-strange-rope-police-vice-spider-180x111.mp4,"https://images.crazygames.com/amazing-strange-rope-police-vice-spider-vegas.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/amazing-strange-rope-police-vice-spider,"
Amazing Strange Rope Police ","
9.3 ",action
creepy-granny-scream-scary-freddy,https://videos.crazygames.com/creepy-granny-scream-scary-freddy/1/creepy-granny-scream-scary-freddy-180x111.mp4,"https://images.crazygames.com/creepy-granny-scream-scary-freddy-horror-game.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/creepy-granny-scream-scary-freddy,"
Creepy Granny Scream: Scary Freddy ","
9.0 ",action
rooftop-snipers,https://videos.crazygames.com/rooftop-snipers/1/rooftop-snipers-180x111.mp4,"https://images.crazygames.com/rooftopsnipersb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/rooftop-snipers,"
Rooftop Snipers ","
9.2 ",action
vex-4,https://videos.crazygames.com/vex-4/1/vex-4-180x111.mp4,"https://images.crazygames.com/games/vex-4/thumb-1541674261029.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/vex-4,"
Vex 4 ","
9.3 ",action
fat-hooks,https://videos.crazygames.com/fat-hooks/1/fat-hooks-thumbnail.mp4,"https://images.crazygames.com/games/fat-hooks/thumb-1560260510379.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/fat-hooks,"
Fat Hooks ","
9.3 ",action
wolf-simulator-wild-animals-3d,https://videos.crazygames.com/wolf-simulator-wild-animals-3d.mp4,"https://images.crazygames.com/games/wolf-simulator-wild-animals-3d/thumb-1551440243359.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/wolf-simulator-wild-animals-3d,"
Wolf Simulator: Wild Animals 3D ","
9.4 ",action
tiger-simulator-3d,https://videos.crazygames.com/tiger-simulator-3d/1/tiger-simulator-3d-180x111.mp4,"https://images.crazygames.com/tigersimulator3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/tiger-simulator-3d,"
Tiger Simulator 3D ","
9.4 ",action
striker-dummies,https://videos.crazygames.com/striker-dummies/2/striker-dummies-thumbnail.mp4,"https://images.crazygames.com/games/striker-dummies/thumb-1559210045521.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/striker-dummies,"
Striker Dummies ","
9.1 ",action
short-life,https://videos.crazygames.com/short-life/1/short-life-180x111.mp4,"https://images.crazygames.com/shortlife.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/short-life,"
Short Life ","
8.9 ",action
dragon-world,https://videos.crazygames.com/dragon-world/1/dragon-world-180x111.mp4,"https://images.crazygames.com/dragon-world.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dragon-world,"
Dragon World ","
9.4 ",action
night-mad-city,https://videos.crazygames.com/night-mad-city/1/night-mad-city-180x111.mp4,"https://images.crazygames.com/games/night-mad-city/thumb-1551295174796.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/night-mad-city,"
Night Mad City ","
9.1 ",action
goodgame-empire,https://videos.crazygames.com/goodgame-empire-trimmed.mp4,"https://images.crazygames.com/goodgameempireb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/goodgame-empire,"
Goodgame Empire ","
8.7 ",action
fox-simulator-3d,https://videos.crazygames.com/fox-simulator-3d.mp4,"https://images.crazygames.com/foxsimulator3d.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/fox-simulator-3d,"
Fox Simulator 3D ","
9.3 ",action
battle-for-the-galaxy,https://videos.crazygames.com/battle-for-the-galaxy/1/battle-for-the-galaxy-180x111.mp4,"https://images.crazygames.com/battleforthegalaxyb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/battle-for-the-galaxy,"
Battle for the Galaxy ","
9.4 ",action
rio-rex,https://videos.crazygames.com/rio-rex/1/rio-rex-180x111.mp4,"https://images.crazygames.com/riorex.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/rio-rex,"
Rio Rex ","
9.1 ",action
house-of-celestina,https://videos.crazygames.com/house-of-celestina/2/house-of-celestina-180x111.mp4,"https://images.crazygames.com/games/house-of-celestina/thumb-1555439287817.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/house-of-celestina,"
House of Celestina ","
8.5 ",action
tomb-runner,https://videos.crazygames.com/tomb-runner-trimmed.mp4,"https://images.crazygames.com/tombrunner.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/tomb-runner,"
Tomb Runner ","
9.0 ",action
gangsters,https://videos.crazygames.com/gangsters/1/gangsters-180x111.mp4,"https://images.crazygames.com/gangsters.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/gangsters,"
Gangsters ","
9.1 ",action
dragon-simulator-multiplayer,https://videos.crazygames.com/dragon-simulator-multiplayer/1/dragon-simulator-multiplayer-180x111.mp4,"https://images.crazygames.com/dragonsimulatormultiplayer.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dragon-simulator-multiplayer,"
Dragon Simulator Multiplayer ","
9.3 ",action
empire-millennium-wars,https://videos.crazygames.com/empire-millennium-wars.mp4,"https://images.crazygames.com/empiremillenniumwars.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/empire-millennium-wars,"
Empire: World War 3 (Millennium Wars) ","
8.5 ",action
vex-3,https://videos.crazygames.com/vex-3/1/vex-3-180x111.mp4,"https://images.crazygames.com/vex3c.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/vex-3,"
Vex 3 ","
9.0  ",action
drunk-fu-wasted-masters,https://videos.crazygames.com/drunkfu.mp4,"https://images.crazygames.com/drunkfu.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/drunk-fu-wasted-masters,"
Drunk-Fu: Wasted Masters ","
9.2 ",action
feudal-wars,https://videos.crazygames.com/feudal-wars.mp4,"https://images.crazygames.com/feudalwars.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/feudal-wars,"
Feudal Wars ","
9.1 ",action
calabash-bros,https://videos.crazygames.com/calabash-bros/1/calabash-bros-180x111.mp4,"https://images.crazygames.com/calabashbrosb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/calabash-bros,"
Calabash Bros ","
8.8 ",action
swords-souls,https://videos.crazygames.com/swords-souls-trimmed.mp4,"https://images.crazygames.com/swordsandsoulsb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/swords-souls,"
Swords &amp; Souls ","
9.6 ",action
mafia-trick-and-blood,https://videos.crazygames.com/mafia-trick-and-blood/1/mafia-trick-and-blood-180x111.mp4,"https://images.crazygames.com/mafiatrickandblood.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/mafia-trick-and-blood,"
Mafia Trick &amp; Blood ","
9.3 ",action
dynamons-world,https://videos.crazygames.com/dynamons-world/1/dynamons-world-180x111.mp4,"https://images.crazygames.com/dynamonsworld.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/dynamons-world,"
Dynamons World ","
9.3 ",action
colonial-sea-battle,https://videos.crazygames.com/colonial-sea-battle/1/colonial-sea-battle-180x111.mp4,"https://images.crazygames.com/colonialseabattle.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",https://www.crazygames.com/game/colonial-sea-battle,"
Colonial Kart World ","
9.2 ",action
five-nights-at-freddys,https://videos.crazygames.com/five-nights-at-freddys.mp4,"https://images.crazygames.com/fivenightsatfreddysb.png?auto=format,compress&ch=DPR&q=90&cs=strip&w=180",http://www.crazygames.com/game/five-nights-at-freddys,"
Five Nights at Freddy's ","
9.4 ",action
